Fecha de Atencion,De 0 a antes de 1,De 01 a 05 ,De 06 a 09,De 10 a 14,De 15 a 18 ,De 19 a 26,De 27 a 44,De 45 a 59,De 60 y mas,No Definido,Total general
7/3/17,,7.884,3.923,4.282,4.271,9.607,14.997,11.239,17.824,,73.984
7/4/17,,41.839,21.999,21.899,21.926,53.506,99.876,90.557,117.647,,468.927
7/5/17,,41.265,22.926,23.551,23.41,54.935,101.762,92.332,119.727,,479.613
7/6/17,,38.221,21.73,23.212,23.164,53.453,100.386,91.701,117.225,,468.841
7/7/17,,38.114,21.306,22.52,22.78,53.296,100.769,90.492,115.428,,464.462
7/8/17,,17.766,10.511,12.23,10.764,24.482,47.671,39.243,48.023,,210.548
7/9/17,,7.494,3.449,3.476,3.517,8.414,13.418,10.338,16.347,,66.401
7/10/17,,43.668,23.479,24.43,23.776,55.088,103.88,94.83,121.899,,490.744
7/11/17,,43.284,23.865,24.032,23.916,55.666,104.29,94.439,123.01,,492.24
7/12/17,,42.697,23.098,24.222,23.689,54.355,102.5,93.456,119.655,,483.396
7/13/17,,41.486,22.856,24.037,23.295,53.847,100.721,92.933,117.11,,476.004
7/14/17,,39.937,22.119,23.4,22.38,51.29,96.919,87.583,110.284,,453.63
7/15/17,,18.963,11.285,12.333,10.921,24.582,48.639,39.574,47.67,,213.838
7/16/17,,7.386,3.647,3.645,3.874,8.557,13.679,10.476,16.191,,67.405
7/17/17,,43.811,23.888,24.648,23.361,55.621,104.009,94.081,120.526,,489.642
7/18/17,,44.704,24.896,25.579,24.219,55.621,104.639,95.478,121.711,,496.55
7/19/17,,42.852,23.689,24.935,23.552,54.235,101.541,92.595,118.284,,481.39
7/20/17,,8.736,4.144,4.488,4.692,9.497,15.452,11.718,18.246,,76.914
7/21/17,,39.773,22.111,23.842,22.498,51.855,97.338,86.299,109.819,,453.267
7/22/17,,18.808,11.043,11.715,10.609,24.641,47.45,39.063,46.909,,210.092
7/23/17,,7.826,3.447,3.52,3.628,8.42,13.313,10.212,15.527,,65.834
7/24/17,,44.312,24.069,24.72,23.794,54.988,103.628,95.138,122.463,,492.807
7/25/17,,45.286,24.638,25.234,24.202,55.766,103.461,95.514,121.958,,495.738
7/26/17,,43.723,23.949,25.183,23.948,54.198,101.446,93.498,120.143,,485.799
7/27/17,,42.898,23.643,24.904,23.511,52.982,100.233,91.061,113.824,,472.732
7/28/17,,40.104,22.106,30.97,28.295,64.492,117.809,104.092,124.73,,532.307
7/29/17,,23.723,12.277,13.096,10.88,24.588,46.113,38.282,53.977,,222.82
7/30/17,,7.868,3.711,3.911,3.846,8.698,13.968,10.503,16.785,,69.243
7/31/17,,44.434,24.938,25.07,23.211,52.827,102.179,92.318,116.591,,481.237
8/1/17,,46.408,25.721,26.85,25.234,56.262,107.327,103.63,146.949,,537.865
8/2/17,,41.571,22.891,23.947,22.658,51.638,99.309,93.013,123.622,,478.268
8/3/17,,40.782,22.33,23.549,22.644,51.873,99.208,92.637,123.066,,475.748
8/4/17,,38.027,21.057,21.916,21.576,49.693,93.673,87.309,115.13,,448.074
8/5/17,,17.371,9.848,10.994,10.168,22.784,43.115,37.826,47.986,,199.911
8/6/17,,7.126,3.133,3.267,3.312,7.57,11.902,8.972,14.47,,59.696
8/7/17,,7.818,3.447,3.536,3.566,7.953,12.592,9.705,16.605,,65.16
8/8/17,,45.121,24.347,25.175,23.407,54.187,103.593,97.024,133.79,,506.236
8/9/17,,43.788,23.835,25.982,22.893,52.66,101.646,94.8,129.364,,494.586
8/10/17,,42.506,23.719,25.7,23.339,53.923,103.797,97.179,131.416,,501.222
8/11/17,,39.059,21.776,24.733,26.591,61.195,113.825,92.794,120.529,,500.123
8/12/17,,17.936,10.475,11.551,10.335,23.882,45.521,39.821,50.468,,209.833
8/13/17,,7.606,3.309,3.419,3.659,7.649,12.749,9.408,15.033,,62.768
8/14/17,,44.216,24.302,25.655,22.845,53.761,103.391,97.288,131.771,,502.834
8/15/17,,45.819,25.653,26.335,24.313,54.292,104.363,99.352,135.24,,514.965
8/16/17,,43.321,24.394,26.226,23.754,53.407,102.673,96.061,128.369,,497.861
8/17/17,,43.849,24.321,25.814,23.331,53.131,102.639,96.169,128.493,,497.406
8/18/17,,39.785,22.518,24.224,21.753,50.133,96.579,89.24,117.884,,461.769
8/19/17,,17.331,9.884,11.114,9.784,22.551,43.394,36.953,46.658,,197.533
8/20/17,,7.194,3.328,3.565,3.315,7.349,11.779,8.631,14.458,,59.561
8/21/17,,7.836,3.465,4.116,3.935,8.32,13.225,9.973,17.757,,68.555
8/22/17,,46.137,25.094,26.005,23.501,54.182,105.793,99.548,134.743,,514.605
8/23/17,,45.723,25.219,26.707,24.022,54.805,105.626,99.607,132.875,,514.191
8/24/17,,44.109,25.251,25.943,23.681,54.944,107.13,100.266,132.837,,513.815
8/25/17,,40.348,23.01,23.719,21.893,50.969,98.351,92.368,122.943,,473.245
8/26/17,,19.377,11.571,12.764,11.068,25.579,50.567,44.562,54.375,,229.676
8/27/17,,7.738,3.622,3.671,3.529,8.285,13.319,10.031,15.873,,66.009
8/28/17,,44.503,24.474,26.259,23.076,54.337,108.137,102.9,135.648,,518.935
8/29/17,,46.061,24.725,26.857,23.017,55.114,107.829,103.609,135.859,,522.656
8/30/17,,44.099,24.281,26.283,27.533,63.974,122.566,104.32,132.586,,545.184
8/31/17,,44.575,25.418,36.163,32.551,69.093,111.785,102.817,134.869,,556.802
9/1/17,,46.339,26.219,27.195,25.022,60.867,119.77,110.372,147.835,,563.17
9/2/17,,20.66,12.666,14.329,12.207,28.151,55.256,45.675,54.149,,242.871
9/3/17,,8.723,3.781,4.125,4.059,9.216,14.796,10.66,16.531,,71.821
9/4/17,,48.484,26.696,27.242,25.083,61.387,120.149,108.671,140.286,,557.551
9/5/17,,48.72,26.917,27.809,25.608,60.565,118.357,108.271,139.562,,555.413
9/6/17,,48.221,27.064,28.203,25.755,60.299,117.637,107.036,136.421,,550.213
9/7/17,,45.489,25.721,26.816,25.338,57.202,112.631,100.265,125.274,,518.352
9/8/17,,44.137,25.115,25.571,24.06,57.166,111.162,99.071,125.158,,511.049
9/9/17,,21.021,12.615,13.788,11.778,27.13,53.819,43.837,51.934,,235.734
9/10/17,,9.517,4.171,4.34,4.134,9.633,16.055,12.76,19.208,,79.75
9/11/17,,50.292,27.95,28.698,25.782,62.487,122.348,110.366,142.539,,570.072
9/12/17,,51.732,29.047,30.097,26.772,63.322,124.26,112.374,145.905,,583.075
9/13/17,,49.274,26.352,28.32,25.558,61.248,120.125,110.424,144.782,,565.646
9/14/17,,46.614,26.485,27.61,24.757,59.894,115.726,106.107,137.447,,544.197
9/15/17,,44.746,25.239,25.911,24.199,58.081,112.841,102.446,132.563,,525.612
9/16/17,,20.563,12.675,13.576,11.816,27.404,53.573,44.04,53.095,,236.547
9/17/17,,8.948,3.76,3.741,4.081,9.163,14.316,10.602,16.636,,71.178
9/18/17,,50.803,27.897,27.976,26.401,62.197,123.457,110.242,140.02,,568.564
9/19/17,,52.783,29.551,30.94,27.259,63.474,124.009,113.05,143.164,,583.785
9/20/17,,50.744,28.008,29.461,26.466,62.156,123.065,111.973,141.754,,573.23
9/21/17,,49.145,27.764,28.971,26.296,62.419,121.809,110.521,138.78,,565.295
9/22/17,,46.637,27.787,29.09,24.875,58.816,114.484,101.085,127.3,,529.677
9/23/17,,22.089,13.219,14.571,12.311,28.853,56.861,46.402,54.891,,248.986
9/24/17,,9.132,3.901,3.892,3.85,9.122,15.076,10.877,16.627,,72.409
9/25/17,,52.21,29.339,29.512,26.487,62.997,123.934,112.143,141.671,,577.855
9/26/17,,52.909,29.039,30.793,27.538,63.275,123.956,113.466,142.234,,582.721
9/27/17,,51.01,28.172,29.114,26.555,62.192,120.756,110.116,138.424,,565.901
9/28/17,,51.737,27.405,31.504,33.606,75.591,145.859,131.699,156.967,,653.828
9/29/17,,45.947,25.811,26.903,24.881,57.957,113.146,102.785,131.188,,528.181
9/30/17,,26.314,15.094,16.819,14.854,32.171,62.864,54.491,70.251,,292.608
10/1/17,,10.694,5.058,4.722,4.712,11.249,19.809,16.742,29.28,,102.203
10/2/17,,48.145,26.078,26.739,24.78,59.826,116.668,106.935,138.564,,547.249
10/3/17,,48.86,26.788,26.921,25.039,59.746,116.601,105.115,134.178,,542.812
10/4/17,,47.989,26.432,26.64,25.188,59.639,117.104,105.37,136.236,,544.163
10/5/17,,46.272,25.654,26.24,24.304,58.127,114.014,102.257,130.077,,526.535
10/6/17,,44.568,23.766,24.069,23.784,56.864,110.064,97.881,125.256,,505.887
10/7/17,,22.258,12.673,13.663,11.847,27.325,54.096,43.993,51.468,,237.135
10/8/17,,8.659,3.716,3.475,3.509,8.739,14.23,10.13,15.074,,67.478
10/9/17,,48.412,26.587,27.124,24.864,58.927,116.701,104.375,131.871,,538.427
10/10/17,,51.522,28.734,29.22,26.906,61.225,119.769,108.783,138.478,,564.178
10/11/17,,49.086,26.294,27.144,24.768,58.314,113.923,103.535,130.031,,532.631
10/12/17,,48.557,27.347,27.927,25.487,59.554,116.062,103.71,131.432,,539.634
10/13/17,,46.078,25.217,27.115,24.904,56.907,110.551,98.82,123.683,,512.875
10/14/17,,21.32,11.664,12.2,10.755,26.235,50.711,41.616,49.747,,224.078
10/15/17,,8.378,3.666,3.331,3.703,8.905,14.474,10.113,16.336,,68.849
10/16/17,,8.889,3.797,3.851,3.897,9.408,14.75,10.436,18.055,,73.035
10/17/17,,53.425,27.591,26.676,25.68,62.535,122.033,109.924,142.279,,569.713
10/18/17,,53.448,27.939,28.55,26.987,62.42,123.371,111.543,143.091,,576.901
10/19/17,,51.546,28.06,29.823,26.705,61.539,121.004,109.249,138.356,,565.845
10/20/17,,47.865,25.489,27.185,25.269,59.018,115.584,103.64,129.983,,533.636
10/21/17,,23.222,12.871,13.896,12.153,28.392,55.279,45.747,54.449,,245.824
10/22/17,,9.033,3.548,3.778,4.075,9.051,14.563,10.185,15.35,,69.519
10/23/17,,52.196,27.1,26.945,25.031,61.326,121.157,111.208,141.028,,565.495
10/24/17,,50.929,27.401,28.233,25.141,61.357,120.075,111.952,141.071,,565.728
10/25/17,,50.41,26.973,27.843,25.842,60.165,118.685,110.215,140.871,,560.557
10/26/17,,47.789,26.114,27.64,25.088,59.592,118.251,108.785,138.033,,550.816
10/27/17,,45.888,24.952,25.881,23.179,56.2,110.613,102.185,128.277,,516.717
10/28/17,,27.619,14.198,14.682,12.733,28.069,55.507,46.585,58.402,,257.601
10/29/17,,7.913,3.255,3.136,3.386,8.325,13.496,9.865,15.227,,64.543
10/30/17,,49.366,25.852,25.897,23.863,60.271,120.865,110.364,138.597,,554.57
10/31/17,,59.931,34.428,35.186,31.82,69.222,135.278,124.907,156.938,,647.175
11/1/17,,54.694,30.243,32.609,30.503,67.555,137.344,129.312,157.648,,639.374
11/2/17,,44.502,24.699,26.049,23.615,58.378,117.27,102.518,122.154,,518.689
11/3/17,,42.919,23.362,24.236,22.817,56.628,111.918,97.642,115.929,,494.933
11/4/17,,19.963,11.858,12.742,11.364,26.289,53.513,42.354,48,,225.819
11/5/17,,8.138,3.558,3.553,3.835,8.928,14.691,10.614,15.523,,68.783
11/6/17,,8.612,3.703,3.881,3.682,8.798,14.477,10.533,15.97,,69.597
11/7/17,,48.764,25.98,26.297,24.147,60.052,118.326,105.188,130.7,,538.938
11/8/17,,49.57,27.057,27.598,25.334,60.365,120.359,107.085,132.947,,549.781
11/9/17,,46.595,25.433,26.419,24.082,58.29,116.057,104.259,128.24,,528.883
11/10/17,,45.335,24.723,25.563,23.457,57.147,111.535,98.936,125.794,,512.007
11/11/17,,20.72,11.739,12.634,11.303,25.916,52.118,42.03,49.314,,225.562
11/12/17,,8.089,3.326,3.264,3.509,8.415,13.637,9.648,15.202,,65.04
11/13/17,,8.647,4.08,4.117,3.925,8.853,14.395,10.104,15.966,,70.03
11/14/17,,49.798,26.786,27.321,24.137,60.333,121.238,107.83,134.546,,551.427
11/15/17,,49.985,26.846,27.277,25.162,59.433,119.2,107.171,134.882,,549.439
11/16/17,,48.39,26.333,28.101,25.091,59.445,118.997,105.116,130.087,,541.043
11/17/17,,45.204,25.048,26.135,23.409,56.676,112.914,98.901,121.368,,509.195
11/18/17,,22.195,12.75,13.618,11.526,27.742,55.647,44.574,51.805,,239.55
11/19/17,,8.012,3.371,3.371,3.546,8.611,14.344,10.039,15.193,,66.428
11/20/17,,49.725,26.888,27.834,25.199,61.819,123.59,111.289,136.034,,561.838
11/21/17,,50.454,27.498,28.21,25.456,61.546,122.036,108.481,132.953,,556.112
11/22/17,,50.06,27.101,28.136,25.5,61.651,122.391,108.796,131.643,,554.738
11/23/17,,48.572,26.581,27.735,25.666,60.469,117.807,105.675,128.624,,540.589
11/24/17,,44.495,23.918,25.05,23.415,55.592,110.244,98.476,119.438,,500.134
11/25/17,,21.833,12.165,13.175,11.555,27.144,53.342,43.932,50.385,,233.274
11/26/17,,8.09,3.531,3.645,3.785,8.913,14.601,10.42,15.631,,68.562
11/27/17,,48.744,26.073,26.72,24.382,58.867,116.545,106.062,128.503,,535.317
11/28/17,,50.59,26.792,27.798,24.87,60.101,118.939,108.33,132.606,,549.508
11/29/17,,48.554,26.045,26.639,29.462,71.501,137.134,124.194,140.008,,602.984
11/30/17,,50.015,27.756,28.485,25.243,58.563,116.003,106.15,131.577,,543.208
12/1/17,,39.76,22.968,22.411,20.448,50.081,98.856,85.223,97.074,,436.413
12/2/17,,18.549,10.193,10.577,9.435,23.709,47.424,36.816,39.803,,196.279
12/3/17,,7.372,3.149,3.477,3.932,9.533,16.473,11.149,14.827,,69.875
12/4/17,,42.265,23.875,22.648,21.041,51.417,102.703,88.263,99.225,,451.062
12/5/17,,44.109,24.386,23.978,22.083,53.114,104.615,90.305,105.152,,467.321
12/6/17,,42.414,23.692,24.022,21.654,51.18,100.627,86.589,98.757,,448.587
12/7/17,,38.414,21.444,21.603,19.785,48.061,93.353,81.047,93.475,,416.795
12/8/17,,7.435,3.301,3.567,3.509,8.518,13.451,9.647,14.879,,64.25
12/9/17,,15.452,8.229,8.046,7.489,20.131,39.843,30.062,32.987,,162.103
12/10/17,,6.91,3.049,3.201,3.418,8.03,13.325,9.467,13.569,,60.915
12/11/17,,42.337,23.657,23.397,21.513,51.405,100.939,87.675,98.639,,449.112
12/12/17,,45.156,25.012,24.779,22.102,52.737,103.977,90.654,101.656,,465.605
12/13/17,,42.307,23.386,24.388,22.035,50.908,99.272,87.16,97.096,,446.113
12/14/17,,41.654,23.336,24.105,21.615,51.506,100.008,86.085,95.707,,443.597
12/15/17,,38.384,21.093,22.629,20.184,47.914,93.234,79.609,87.218,,409.878
12/16/17,,17.793,9.634,10.154,9.062,22.948,44.938,34.823,36.908,,186.045
12/17/17,,7.158,3.13,3.069,3.219,7.995,12.979,9.037,12.977,,59.517
12/18/17,,41.033,22.834,24.262,21.817,50.844,99.766,83.912,92.108,,436.138
12/19/17,,41.081,23.287,25.077,22.67,52.136,101.478,86.206,93.992,,445.476
12/20/17,,40.223,21.696,23.805,22.609,50.63,97.738,82.341,90.97,,429.608
12/21/17,,37.618,21.439,24.003,21.926,49.476,94.054,78.896,85.902,,412.862
12/22/17,,32.471,17.715,19.094,18.141,43.649,83.083,68.735,74.22,,356.734
12/23/17,,12.534,6.701,6.853,6.881,16.91,32.064,24.207,26.013,,132.004
12/24/17,,5.285,2.288,2.593,2.797,6.123,9.715,7.663,11.537,,47.953
12/25/17,,4.929,2.367,2.555,2.669,6.506,10.263,6.805,9.84,,45.899
12/26/17,,32.951,18.829,20.578,18.832,45.025,88.829,72.367,74.934,,371.969
12/27/17,,36.146,20.22,20.38,19.902,47.164,91.314,75.183,79.434,,389.318
12/28/17,,42.608,28.638,28.704,25.493,57.431,110.503,90.142,81.743,,464.828
12/29/17,,27.915,15.905,15.86,15.825,38.852,76.47,60.837,61.866,,313.144
12/30/17,,11.775,6.026,5.957,5.873,15.307,28.965,21.16,22.966,,117.87
12/31/17,,6.712,3.179,3.347,3.523,7.502,13.388,10.657,16.553,,64.807
1/1/18,,5.116,2.609,2.703,2.932,7.257,12.388,9.226,14.374,,56.52
1/2/18,,22.739,12.072,12.819,12.213,35.65,71.8,56.97,60.423,,284.26
1/3/18,,28.709,15.662,15.585,15.846,42.063,84.013,67.515,72.419,,341.222
1/4/18,,30.418,16.862,16.954,16.55,43.639,87.447,70.734,78.384,,360.365
1/5/18,,29.604,16.016,16.569,16.202,42.827,85.234,68.394,73.231,,347.506
1/6/18,,14.338,7.39,7.628,7.731,20.523,41.421,30.399,31.892,,161.107
1/7/18,,5.224,2.348,2.175,2.446,6.605,10.862,6.898,10.651,,47.116
1/8/18,,5.231,2.462,2.399,2.619,6.809,11.402,7.616,12.031,,50.463
1/9/18,,36.783,20.243,19.652,18.876,48.483,95.873,78.031,88.577,,405.677
1/10/18,,39.283,21.165,21.395,20.238,49.414,97.973,80.449,90.54,,419.649
1/11/18,,40.399,21.629,22.25,20.801,50.276,100.696,82.782,91.898,,429.868
1/12/18,,37.918,20.949,21.989,20.427,48.872,97.506,80.386,87.558,,414.781
1/13/18,,18.506,10.007,10.457,9.252,24.197,51.077,38.022,39.086,,200.324
1/14/18,,5.357,2.372,2.397,2.683,6.979,11.94,7.827,11.495,,50.941
1/15/18,,40.554,21.833,21.876,20.446,51.095,102.702,85.034,94.031,,436.728
1/16/18,,42.99,22.674,23.46,21.392,52.399,104.783,87.056,96.011,,449.88
1/17/18,,42.206,22.172,23.128,21.749,51.804,104.058,87.266,95.504,,446.985
1/18/18,,41.868,22.787,23.751,21.988,52.486,104.721,87.2,96.576,,450.468
1/19/18,,39.395,20.912,21.943,20.65,49.955,98.693,81.463,88.748,,420.902
1/20/18,,18.111,10.224,10.928,9.529,24.416,51.207,38.026,39.513,,201.669
1/21/18,,5.175,2.377,2.494,2.748,7.017,11.766,7.892,11.507,,50.856
1/22/18,,42.157,22.083,22.005,20.39,52.855,106.36,87.502,97.613,,450.128
1/23/18,,44.717,22.844,22.528,21.537,54.312,107.94,90.823,100.279,,464.069
1/24/18,,44.249,22.662,22.495,21.489,53.323,106.857,90.118,99.836,,460.062
1/25/18,,42.471,22.008,22.19,21.071,52.891,106.743,90.01,98.263,,454.76
1/26/18,,39.806,20.587,21.289,20.364,50.294,101.267,83.733,90.7,,427.171
1/27/18,,34.24,21.573,21.162,17.475,38.921,76.394,59.879,56.074,,325.396
1/28/18,,5.771,2.567,2.68,2.979,7.422,12.476,8.19,11.784,,53.771
1/29/18,,43.243,21.477,21.04,20.167,52.635,106.453,88.979,97.295,,450.433
1/30/18,,42.561,21.239,20.778,20.261,51.463,102.332,87.138,96.901,,441.797
1/31/18,,43.66,22.386,21.961,21.138,54.377,108.907,92.194,101.06,,464.787
2/1/18,,43.672,23.831,23.175,21.865,57.135,115.295,101.338,121.517,,507.054
2/2/18,,44.635,23.068,22.87,22.896,56.749,113.099,98.266,117.984,,498.911
2/3/18,,20.482,11.898,13.106,11.481,27.315,55.681,43.737,49.249,,232.69
2/4/18,,6.3,2.608,2.665,2.803,7.446,12.424,8.415,12.316,,54.896
2/5/18,,44.911,22.812,22.42,22.077,57.271,117.545,101.795,125.074,,513.235
2/6/18,,45.916,23.535,22.475,22.498,58.192,118.523,105.153,126.564,,522.124
2/7/18,,44.846,22.735,22.999,22.121,56.409,116.914,103.833,127.658,,516.791
2/8/18,,43.532,22.352,23.173,21.723,56.265,114.952,102.536,122.449,,506.316
2/9/18,,41.784,21.74,21.996,20.631,54.579,110.784,97.439,116.472,,484.674
2/10/18,,19.996,11.186,12.343,10.216,25.346,54.202,42.964,47.588,,223.612
2/11/18,,6.529,2.563,2.616,2.871,7.333,12.477,8.392,12.472,,55.144
2/12/18,,41.43,20.685,20.715,19.558,52.98,109.982,97.673,119.606,,482.041
2/13/18,,42.784,21.774,21.92,20.314,53.764,111.136,98.971,121.765,,491.789
2/14/18,,44.624,22.951,23.11,21.907,55.523,114.372,102.186,124.945,,508.908
2/15/18,,45.337,23.586,24.135,22.146,57.291,117.82,105.212,128.138,,522.904
2/16/18,,43.081,22.12,23.165,21.373,56.133,113.95,98.52,118.338,,495.943
2/17/18,,20.634,11.951,13.893,11.13,26.943,57.531,46.844,50.596,,239.233
2/18/18,,7.369,2.864,2.907,3.145,7.601,12.939,8.854,13.108,,58.68
2/19/18,,47.64,24.556,24.752,22.693,59.406,122.397,109.265,131.142,,541.045
2/20/18,,48.743,24.769,24.924,22.896,59.634,121.718,109.17,133.046,,544.115
2/21/18,,47.512,24.791,25.37,23.29,57.971,119.841,106.543,128.906,,533.466
2/22/18,,45.455,23.81,24.304,22.525,58.436,119.54,106.482,128.389,,528.251
2/23/18,,44.101,23.157,24.281,22.034,55.534,113.329,100.219,117.933,,499.903
2/24/18,,21.608,11.921,13.651,11.125,26.459,55.904,45.728,51.191,,237.334
2/25/18,,7.57,2.83,2.826,2.917,7.572,13.052,9.02,13.353,,59.046
2/26/18,,48.802,24.983,25.151,23.483,59.693,122.638,109.694,131.868,,545.516
2/27/18,,49.487,25.692,26.335,23.922,59.477,122.459,109.97,133.25,,549.826
2/28/18,,51.466,26.066,29.757,32.458,72.42,145.285,126.751,140.955,,624.254
3/1/18,,44.546,24.329,24.84,23.078,57.197,121.116,107.168,130.375,,532.028
3/2/18,,46.009,24.546,25.771,23.14,58.295,122.297,105.326,123.042,,527.778
3/3/18,,20.754,12.082,13.973,11.291,26.961,55.939,44.188,50.061,,234.985
3/4/18,,7.622,2.981,3.181,3.163,7.842,13.394,9.421,14.481,,62.006
3/5/18,,47.108,25.167,25.508,23.588,59.932,125.19,110.48,137.594,,553.899
3/6/18,,49.098,25.527,26.486,24.407,60.389,126.565,112.469,138.307,,562.539
3/7/18,,47.378,25.049,26.023,23.863,59.138,123.82,109.668,134.012,,548.266
3/8/18,,44.989,23.995,24.528,23.025,56.388,119.204,107.038,129.984,,528.503
3/9/18,,43.971,24.09,24.544,22.922,56.255,117.5,102.556,122.958,,514.167
3/10/18,,22.764,13.128,14.736,11.623,27.458,58.357,46.888,52.246,,246.998
3/11/18,,8.054,2.976,3.022,2.997,8.11,14.478,9.128,13.867,,62.571
3/12/18,,48.466,25.579,26.552,23.984,58.861,125.529,110.532,133.947,,552.783
3/13/18,,49.972,25.949,26.72,24.216,61.046,127.704,113.143,137.441,,565.537
3/14/18,,48.712,25.685,27.34,24.506,59.497,124.741,111.227,134.641,,555.644
3/15/18,,46.934,25.529,26.164,24.166,59.246,123.703,109.814,133.15,,548.032
3/16/18,,43.662,23.582,24.826,22.808,56.099,116.52,101.007,120.964,,508.799
3/17/18,,21.299,12.078,13.655,10.982,26.488,55.261,44.245,50.203,,233.995
3/18/18,,7.716,2.755,2.729,2.818,7.432,12.494,8.458,13.777,,58.11
3/19/18,,8.672,3.298,3.246,3.237,8.382,14.261,9.647,15.602,,66.281
3/20/18,,49.29,26.143,26.979,23.582,61.092,127.207,112.944,139.852,,566.408
3/21/18,,49.068,25.916,26.874,24.065,59.997,124.575,111.65,137.991,,559.376
3/22/18,,47.623,25.292,26.281,23.872,60.19,124.52,110.722,136.384,,554.195
3/23/18,,44.068,23.952,25.044,22.707,56.722,117.3,104.562,127.607,,521.274
3/24/18,,21.898,12.425,14.261,11.469,27.535,58.885,48.026,53.995,,248.245
3/25/18,,7.702,2.8,2.791,2.84,7.583,13.07,8.971,14.329,,60.015
3/26/18,,45.632,25.934,28.204,24.788,58.03,121.053,108.018,130.456,,541.51
3/27/18,,44.443,24.948,26.998,24.587,56.954,117.084,104.938,125.802,,525.128
3/28/18,,38.289,21.351,23.33,21.615,50.985,104.597,92.638,110.853,,463.129
3/29/18,,6.404,2.341,2.438,2.476,6.803,11.186,7.811,12.91,,52.318
3/30/18,,6.279,2.17,2.245,2.231,6.76,11.07,7.625,12.675,,50.997
3/31/18,,11.312,5.202,5.741,5.273,15.128,29.631,23.25,30.209,,125.609
4/1/18,,6.345,2.602,2.934,2.917,7.806,14.505,11.096,20.578,,68.74
4/2/18,,36.439,19.666,20.668,18.836,50.101,107.231,96.898,117.163,,466.623
4/3/18,,33.573,17.935,19.319,17.64,47.647,101.564,92.393,116.589,,446.271
4/4/18,,34.373,18.488,19.726,17.669,48.365,102.599,93.586,116.997,,451.404
4/5/18,,33.895,18.603,19.838,18.389,49.186,104.067,95.02,119.199,,457.836
4/6/18,,31.624,17.288,18.828,17.095,46.685,97.944,87.275,109.034,,425.404
4/7/18,,16.612,10.019,11.778,9.078,23.647,50.707,41.243,47.811,,210.739
4/8/18,,5.938,2.343,2.598,2.615,7.155,12.109,8.858,14.629,,56.213
4/9/18,,37.429,20.095,21.38,18.942,51.62,109.797,97.763,122.874,,479.494
4/10/18,,36.284,19.651,21.288,18.938,51.219,107.78,97.475,122.221,,474.478
4/11/18,,35.174,19.366,20.908,18.324,49.128,105.168,94.573,117.57,,459.847
4/12/18,,34.752,18.556,20.238,18.609,49.488,105.797,95.664,117.908,,460.658
4/13/18,,33.296,17.997,20.103,17.906,47.325,99.317,88.723,109.006,,433.332
4/14/18,,16.753,9.713,11.183,9.009,23.136,49.418,40.71,47.32,,207.106
4/15/18,,6.662,2.441,2.676,2.699,7.27,12.112,8.776,14.165,,56.763
4/16/18,,38.097,19.989,21.701,18.899,51.763,109.704,97.215,121.402,,478.34
4/17/18,,39.219,20.769,22.19,19.837,52.4,111.091,100.492,125.39,,490.968
4/18/18,,37.359,19.802,21.749,19.342,49.524,106.301,93.946,116.191,,463.844
4/19/18,,36.475,19.785,21.895,19.195,49.875,106.066,94.018,115.588,,462.496
4/20/18,,34.149,19.125,21.235,18.672,48.176,102.323,90.172,110.029,,443.567
4/21/18,,21.021,11.61,13.09,9.972,24.476,51.238,40.935,46.525,,218.705
4/22/18,,7.102,2.636,2.622,2.528,7.163,12.254,9.089,14.034,,57.383
4/23/18,,39.166,20.725,22.275,19.761,52.144,109.877,98.273,120.576,,482.401
4/24/18,,38.262,20.66,22.589,19.618,51.36,108.55,98.106,121.473,,480.189
4/25/18,,36.657,19.868,22.199,19.223,49.451,103.761,94.562,115.193,,460.463
4/26/18,,34.915,19.117,21.484,18.582,48.617,102.331,93.191,115.27,,453.128
4/27/18,,31.417,17.353,19.093,16.916,47.042,96.629,84.469,102.471,,415.054
4/28/18,,17.795,10.038,11.679,9.16,22.502,50.029,41.451,46.626,,209.118
4/29/18,,6.647,2.557,2.558,2.44,6.456,11.068,7.656,11.934,,51.268
4/30/18,,37.273,20.732,22.865,19.756,49.753,105.778,93.907,114.768,,464.458
5/1/18,,8.337,3.94,3.999,3.488,8.526,14.449,11.186,18.599,,72.508
5/2/18,,40.273,23.371,23.962,20.708,49.891,110.979,97.901,116.43,,483.344
5/3/18,,37.392,20.915,22.074,19.353,48.322,103.282,90.741,113.618,,455.547
5/4/18,,35.174,19.537,20.919,18.338,46.36,98.549,85.544,102.701,,426.978
5/5/18,,18.807,11.224,12.633,9.844,23.569,51.218,41.304,46.308,,214.796
5/6/18,,6.747,2.668,2.594,2.488,6.563,11.581,7.887,12.111,,52.622
5/7/18,,39.265,21.37,22.597,19.621,49.618,106.504,92.608,112.868,,464.291
5/8/18,,39.095,21.266,22.25,19.659,49.732,104.658,92.684,114.296,,463.475
5/9/18,,38.185,21.669,23.09,20.204,48.351,103.405,91.101,112.901,,458.747
5/10/18,,38.003,21.569,23.152,20.319,47.19,100.557,89.431,111.461,,451.518
5/11/18,,34.835,19.37,20.571,17.999,45.588,95.004,82.463,100.72,,416.422
5/12/18,,17.306,10.046,11.065,8.791,21.341,46.232,37.817,44.086,,196.581
5/13/18,,6.128,2.347,2.089,2.078,5.695,9.776,6.673,10.894,,45.66
5/14/18,,7.252,2.924,2.691,2.555,6.657,11.355,7.739,12.311,,53.47
